time,station,cur_spd,cur_spd_qc,cur_dir,cur_dir_qc,war_temp,war_temp_qc,salt,salt_qc
2018-06-28 22:00:00,인천항,55.7,G,250.0,G,20.57,G,21.11,B
2018-06-28 23:00:00,인천항,37.3,G,251.7,G,20.93,G,21.57,B
2018-06-29 00:00:00,인천항,20.9,G,62.2,G,20.89,G,22.5,B
2018-06-29 01:00:00,인천항,51.3,G,60.8,G,20.68,G,23.23,B
2018-06-29 02:00:00,인천항,49.2,G,55.2,G,20.46,G,22.51,B
2018-06-29 03:00:00,인천항,54.0,G,53.1,G,20.25,G,23.56,B
2018-06-29 04:00:00,인천항,42.7,G,50.2,G,20.13,G,24.03,B
2018-06-29 05:00:00,인천항,7.1,G,96.4,G,19.85,G,24.3,B
2018-06-29 06:00:00,인천항,14.7,G,226.8,G,19.67,G,24.62,B
2018-06-29 07:00:00,인천항,40.1,G,229.2,G,19.75,G,22.96,B
2018-06-29 08:00:00,인천항,55.9,G,227.3,G,19.8,G,23.04,B
2018-06-29 09:00:00,인천항,68.4,G,232.6,G,19.92,G,23.33,B
2018-06-29 10:00:00,인천항,72.2,G,234.6,G,20.4,G,22.66,B
2018-06-29 11:00:00,인천항,59.5,G,236.0,G,20.83,G,21.93,B
2018-06-29 12:00:00,인천항,26.9,G,220.3,G,20.91,G,21.95,B
2018-06-29 13:00:00,인천항,27.2,G,76.7,G,20.72,G,24.05,B
2018-06-29 14:00:00,인천항,43.5,G,59.8,G,20.84,G,22.47,B
2018-06-29 15:00:00,인천항,52.3,G,51.2,G,20.73,G,22.62,B
2018-06-29 16:00:00,인천항,35.0,G,65.4,G,20.32,G,23.56,B
2018-06-29 17:00:00,인천항,19.5,G,34.7,G,20.24,G,24.52,B
2018-06-29 18:00:00,인천항,8.2,G,260.9,G,19.87,G,23.19,B
2018-06-29 19:00:00,인천항,37.8,G,243.1,G,19.83,G,24.32,B
2018-06-29 20:00:00,인천항,55.1,G,238.2,G,20.82,G,22.64,B
2018-06-29 21:00:00,인천항,85.3,G,251.8,G,20.62,G,22.0,B
2018-06-29 22:00:00,인천항,60.3,G,251.0,G,20.55,G,20.93,B
2018-06-29 23:00:00,인천항,60.7,G,249.5,G,21.06,G,20.85,B
2018-06-30 00:00:00,인천항,20.3,G,230.2,G,21.15,G,22.73,B
2018-06-30 01:00:00,인천항,37.5,G,76.5,G,21.06,G,22.49,B
2018-06-30 02:00:00,인천항,59.1,G,62.9,G,20.87,G,22.02,B
2018-06-30 03:00:00,인천항,59.8,G,59.1,G,20.44,G,21.4,B
2018-06-30 04:00:00,인천항,35.5,G,62.8,G,20.2,G,22.4,B
2018-06-30 05:00:00,인천항,22.3,G,47.6,G,20.08,G,22.92,B
2018-06-30 06:00:00,인천항,3.8,G,347.9,G,19.81,G,23.59,B
2018-06-30 07:00:00,인천항,26.0,G,252.1,G,19.79,G,24.37,B
2018-06-30 08:00:00,인천항,45.6,G,236.6,G,19.69,G,23.04,B
2018-06-30 09:00:00,인천항,53.6,G,240.6,G,19.83,G,22.51,B
2018-06-30 10:00:00,인천항,76.4,G,249.7,G,20.59,G,21.63,B
2018-06-30 11:00:00,인천항,72.9,G,247.5,G,20.89,G,21.48,B
2018-06-30 12:00:00,인천항,41.5,G,244.5,G,21.09,G,21.88,B
2018-06-30 14:00:00,인천항,39.4,G,74.1,G,20.88,G,22.66,B
2018-06-30 15:00:00,인천항,37.5,G,69.2,G,21.26,G,22.57,B
2018-06-30 16:00:00,인천항,44.2,G,47.0,G,20.96,G,22.89,B
2018-06-30 17:00:00,인천항,26.8,G,48.8,G,20.25,G,23.88,B
2018-06-30 18:00:00,인천항,10.3,G,42.9,G,20.33,G,24.55,B
2018-06-30 19:00:00,인천항,26.7,G,240.6,G,19.97,G,25.53,B
2018-06-30 20:00:00,인천항,49.5,G,243.8,G,19.99,G,23.64,B
2018-06-30 21:00:00,인천항,79.4,G,247.9,G,20.73,G,21.6,B
2018-06-30 22:00:00,인천항,75.8,G,248.5,G,20.78,G,21.49,B
2018-06-30 23:00:00,인천항,54.7,G,250.4,G,20.85,G,21.95,B
2018-07-01 00:00:00,인천항,45.4,G,248.2,G,21.26,G,21.43,B
2018-07-01 01:00:00,인천항,7.2,G,94.7,G,21.29,G,23.45,B
2018-07-01 02:00:00,인천항,49.5,G,73.1,G,21.11,G,21.9,B
2018-07-01 03:00:00,인천항,58.4,G,66.2,G,20.87,G,20.77,B
2018-07-01 04:00:00,인천항,54.3,G,63.0,G,20.5,G,22.25,B
2018-07-01 05:00:00,인천항,29.2,G,66.6,G,20.19,G,23.64,B
2018-07-01 06:00:00,인천항,24.7,G,72.8,G,20.36,G,23.3,B
2018-07-01 07:00:00,인천항,12.3,G,266.4,G,19.93,G,24.53,B
2018-07-01 08:00:00,인천항,35.8,G,243.8,G,19.97,G,23.96,B
2018-07-01 09:00:00,인천항,55.9,G,240.3,G,19.97,G,23.15,B
2018-07-01 10:00:00,인천항,70.8,G,245.9,G,20.16,G,22.7,B
2018-07-01 11:00:00,인천항,74.6,G,245.9,G,20.83,G,21.77,B
2018-07-01 12:00:00,인천항,64.5,G,248.5,G,21.09,G,21.46,B
2018-07-01 13:00:00,인천항,25.8,G,233.2,G,21.22,G,21.84,B
2018-07-01 14:00:00,인천항,29.1,G,69.7,G,20.96,G,23.47,B
2018-07-01 15:00:00,인천항,28.1,G,41.5,G,21.21,G,22.73,B
2018-07-01 16:00:00,인천항,42.7,G,37.1,G,20.94,G,23.03,B
2018-07-01 17:00:00,인천항,30.4,G,45.0,G,20.42,G,22.67,B
2018-07-01 18:00:00,인천항,20.8,G,32.9,G,20.28,G,23.99,B
2018-07-01 19:00:00,인천항,1.5,G,276.9,G,20.2,G,23.5,B
2018-07-01 20:00:00,인천항,29.0,G,243.0,G,20.25,G,23.29,B
2018-07-01 21:00:00,인천항,62.3,G,244.8,G,20.21,G,22.92,B
2018-07-01 22:00:00,인천항,85.8,G,249.9,G,20.58,G,22.5,B
2018-07-01 23:00:00,인천항,68.1,G,253.9,G,20.79,G,21.85,B
2018-07-02 00:00:00,인천항,57.1,G,253.7,G,21.01,G,21.71,B
2018-07-02 01:00:00,인천항,25.1,G,244.4,G,21.26,G,22.92,B
2018-07-02 02:00:00,인천항,16.6,G,64.4,G,21.12,G,24.19,B
2018-07-02 03:00:00,인천항,49.1,G,54.7,G,21.15,G,22.79,B
2018-07-02 04:00:00,인천항,55.9,G,51.9,G,20.96,G,22.0,B
2018-07-02 05:00:00,인천항,51.0,G,67.0,G,20.58,G,21.89,B
2018-07-02 06:00:00,인천항,37.9,G,60.8,G,20.26,G,23.63,B
2018-07-02 07:00:00,인천항,5.9,G,72.1,G,20.19,G,24.57,B
2018-07-02 08:00:00,인천항,20.3,G,241.3,G,20.04,G,25.07,B
2018-07-02 09:00:00,인천항,44.7,G,241.4,G,20.14,G,25.02,B
2018-07-02 10:00:00,인천항,65.1,G,252.4,G,20.33,G,23.45,B
2018-07-02 11:00:00,인천항,79.0,G,251.0,G,20.66,G,22.8,B
2018-07-02 12:00:00,인천항,57.4,G,250.7,G,20.66,G,22.2,B
2018-07-02 13:00:00,인천항,47.4,G,247.2,G,21.1,G,21.86,B
2018-07-02 14:00:00,인천항,11.8,G,210.8,G,21.12,G,22.32,B
2018-07-02 15:00:00,인천항,30.2,G,79.0,G,20.93,G,21.88,B
2018-07-02 16:00:00,인천항,42.9,G,86.4,G,21.54,G,22.26,B
2018-07-02 17:00:00,인천항,41.8,G,88.5,G,21.85,G,22.64,B
2018-07-02 18:00:00,인천항,22.0,G,46.9,G,20.53,G,24.62,B
2018-07-02 19:00:00,인천항,8.4,G,31.1,G,20.33,G,24.38,B
2018-07-02 20:00:00,인천항,13.3,G,216.4,G,20.32,G,24.01,B
2018-07-02 21:00:00,인천항,43.3,G,239.0,G,20.27,G,24.07,B
2018-07-02 22:00:00,인천항,69.9,G,243.3,G,20.82,G,22.24,B
2018-07-02 23:00:00,인천항,84.4,G,247.4,G,20.93,G,22.45,B
2018-07-03 00:00:00,인천항,60.6,G,253.2,G,20.93,G,22.62,B
2018-07-03 01:00:00,인천항,47.9,G,249.6,G,21.23,G,22.07,B
2018-07-03 02:00:00,인천항,7.7,G,73.2,G,21.07,G,24.06,B
2018-07-03 03:00:00,인천항,43.0,G,72.3,G,21.02,G,23.66,B
2018-07-03 04:00:00,인천항,49.4,G,78.1,G,21.19,G,22.54,B
2018-07-03 05:00:00,인천항,48.5,G,56.7,G,21.05,G,22.2,B
2018-07-03 06:00:00,인천항,45.3,G,64.8,G,20.67,G,22.24,B
2018-07-03 07:00:00,인천항,32.6,G,69.2,G,20.68,G,22.46,B
2018-07-03 08:00:00,인천항,6.0,G,230.3,G,20.19,G,24.01,B
2018-07-03 09:00:00,인천항,29.4,G,226.3,G,20.12,G,23.95,B
2018-07-03 10:00:00,인천항,52.1,G,233.7,G,20.36,G,22.81,B
2018-07-03 11:00:00,인천항,68.5,G,250.0,G,20.65,G,22.09,B
2018-07-03 12:00:00,인천항,79.8,G,248.0,G,20.93,G,21.09,B
2018-07-03 13:00:00,인천항,62.6,G,246.3,G,21.36,G,20.94,B
2018-07-03 14:00:00,인천항,32.0,G,233.0,G,21.36,G,21.93,B
2018-07-03 15:00:00,인천항,0.0,G,0.0,G,21.28,G,22.04,B
2018-07-03 16:00:00,인천항,36.1,G,75.6,G,21.17,G,23.86,B
2018-07-03 17:00:00,인천항,40.2,G,89.5,G,22.31,G,21.99,B
2018-07-03 18:00:00,인천항,38.1,G,51.4,G,21.84,G,23.53,B
2018-07-03 19:00:00,인천항,32.4,G,50.5,G,20.86,G,23.46,B
2018-07-03 20:00:00,인천항,6.6,G,64.9,G,21.13,G,23.75,B
2018-07-03 21:00:00,인천항,25.5,G,231.5,G,20.68,G,24.63,B
2018-07-03 22:00:00,인천항,44.0,G,246.0,G,21.2,G,23.67,B
2018-07-03 23:00:00,인천항,70.5,G,251.2,G,21.16,G,22.86,B
2018-07-04 00:00:00,인천항,66.5,G,247.3,G,21.0,G,22.34,B
2018-07-04 01:00:00,인천항,68.0,G,248.0,G,21.49,G,21.16,B
2018-07-04 02:00:00,인천항,28.7,G,233.6,G,21.47,G,21.39,B
2018-07-04 03:00:00,인천항,24.9,G,88.3,G,21.06,G,24.71,B
2018-07-04 04:00:00,인천항,44.0,G,81.7,G,21.47,G,23.52,B
2018-07-04 05:00:00,인천항,48.4,G,80.4,G,21.65,G,22.41,B
2018-07-04 06:00:00,인천항,53.5,G,57.5,G,21.09,G,22.03,B
2018-07-04 07:00:00,인천항,33.0,G,80.0,G,20.89,G,23.42,B
2018-07-04 08:00:00,인천항,10.0,G,43.1,G,20.62,G,23.72,B
2018-07-04 09:00:00,인천항,22.1,G,217.4,G,20.69,G,24.54,B
2018-07-04 10:00:00,인천항,46.6,G,236.4,G,20.88,G,24.0,B
2018-07-04 11:00:00,인천항,55.0,G,238.1,G,21.12,G,22.49,B
2018-07-04 12:00:00,인천항,77.0,G,249.4,G,20.93,G,22.11,B
2018-07-04 13:00:00,인천항,81.7,G,247.9,G,22.0,G,21.52,B
2018-07-04 14:00:00,인천항,47.5,G,245.6,G,21.69,G,21.18,B
2018-07-04 15:00:00,인천항,18.7,G,224.0,G,21.78,G,21.69,B
2018-07-04 16:00:00,인천항,26.4,G,88.8,G,21.13,G,24.04,B
2018-07-04 17:00:00,인천항,36.0,G,86.7,G,21.86,G,23.28,B
2018-07-04 18:00:00,인천항,31.4,G,65.1,G,21.49,G,23.59,B
2018-07-04 19:00:00,인천항,42.9,G,73.5,G,21.48,G,23.97,B
2018-07-04 20:00:00,인천항,18.5,G,77.5,G,21.38,G,24.41,B
2018-07-04 21:00:00,인천항,7.5,G,212.8,G,21.5,G,24.61,B
2018-07-04 22:00:00,인천항,30.7,G,228.6,G,21.04,G,24.68,B
2018-07-04 23:00:00,인천항,50.4,G,225.8,G,21.45,G,22.8,B
2018-07-05 00:00:00,인천항,61.3,G,233.8,G,21.84,G,23.23,B
2018-07-05 01:00:00,인천항,64.8,G,235.5,G,21.52,G,22.78,B
2018-07-05 02:00:00,인천항,53.6,G,237.7,G,21.77,G,22.8,B
2018-07-05 03:00:00,인천항,13.5,G,194.9,G,21.98,G,21.45,B
2018-07-05 04:00:00,인천항,32.6,G,88.2,G,21.49,G,25.29,B
2018-07-05 05:00:00,인천항,40.6,G,81.7,G,21.65,G,24.16,B
2018-07-05 06:00:00,인천항,40.7,G,42.8,G,21.78,G,23.45,B
2018-07-05 07:00:00,인천항,36.6,G,52.8,G,21.48,G,23.67,B
2018-07-05 08:00:00,인천항,17.7,G,76.3,G,21.43,G,24.32,B
2018-07-05 09:00:00,인천항,4.9,G,128.1,G,21.41,G,23.66,B
2018-07-05 10:00:00,인천항,21.2,G,222.6,G,20.84,G,24.7,B
2018-07-05 11:00:00,인천항,37.0,G,235.4,G,21.05,G,24.6,B
2018-07-05 12:00:00,인천항,51.9,G,235.3,G,21.5,G,22.4,B
2018-07-05 13:00:00,인천항,66.0,G,248.0,G,21.4,G,22.26,B
2018-07-05 14:00:00,인천항,73.8,G,247.8,G,22.06,G,21.86,B
2018-07-05 15:00:00,인천항,36.5,G,234.3,G,22.04,G,22.8,B
2018-07-05 16:00:00,인천항,8.6,G,209.8,G,21.84,G,22.26,B
2018-07-05 17:00:00,인천항,15.7,G,92.2,G,22.63,G,22.38,B
2018-07-05 18:00:00,인천항,31.8,G,75.8,G,21.74,G,22.07,B
2018-07-05 19:00:00,인천항,28.4,G,72.6,G,22.44,G,21.75,B
2018-07-05 20:00:00,인천항,22.7,G,43.8,G,22.18,G,22.67,B
2018-07-05 21:00:00,인천항,10.1,G,89.6,G,22.4,G,23.53,B
2018-07-05 22:00:00,인천항,11.0,G,203.9,G,20.96,G,24.97,B
2018-07-05 23:00:00,인천항,31.0,G,259.6,G,22.28,G,23.91,B
2018-07-06 00:00:00,인천항,46.3,G,240.8,G,21.57,G,23.99,B
2018-07-06 01:00:00,인천항,60.3,G,245.7,G,21.89,G,23.23,B
2018-07-06 02:00:00,인천항,71.1,G,255.1,G,22.07,G,22.19,B
2018-07-06 03:00:00,인천항,46.2,G,244.4,G,22.25,G,21.48,B
2018-07-06 04:00:00,인천항,2.7,G,14.2,G,21.76,G,23.45,B
2018-07-06 05:00:00,인천항,26.9,G,76.3,G,21.81,G,24.68,B
2018-07-06 06:00:00,인천항,31.2,G,44.0,G,21.89,G,24.05,B
2018-07-06 07:00:00,인천항,30.4,G,32.1,G,21.9,G,23.15,B
2018-07-06 08:00:00,인천항,28.7,G,42.2,G,21.54,G,23.96,B
2018-07-06 09:00:00,인천항,12.0,G,119.5,G,21.46,G,24.19,B
2018-07-06 10:00:00,인천항,10.9,G,220.9,G,21.24,G,25.0,B
2018-07-06 11:00:00,인천항,23.5,G,228.6,G,21.17,G,24.91,B
2018-07-06 13:00:00,인천항,57.2,G,248.2,G,21.81,G,22.39,B
2018-07-06 14:00:00,인천항,55.9,G,244.2,G,21.3,G,21.74,B
2018-07-06 15:00:00,인천항,57.0,G,245.4,G,22.01,G,22.15,B
2018-07-06 16:00:00,인천항,31.6,G,242.2,G,22.05,G,22.33,B
2018-07-06 17:00:00,인천항,11.0,G,201.0,G,21.92,G,23.4,B
2018-07-06 18:00:00,인천항,24.3,G,97.8,G,22.06,G,23.17,B
2018-07-06 19:00:00,인천항,26.7,G,65.9,G,21.85,G,22.64,B
2018-07-06 20:00:00,인천항,21.5,G,32.2,G,22.0,G,24.01,B
2018-07-06 21:00:00,인천항,12.2,G,25.6,G,21.89,G,24.26,B
2018-07-06 22:00:00,인천항,2.7,G,47.2,G,21.6,G,25.01,B
2018-07-06 23:00:00,인천항,11.2,G,273.1,G,21.68,G,24.91,B
2018-07-07 00:00:00,인천항,35.6,G,270.7,G,21.7,G,23.9,B
2018-07-07 01:00:00,인천항,50.3,G,244.5,G,21.59,G,22.96,B
2018-07-07 02:00:00,인천항,50.7,G,245.0,G,21.61,G,21.59,B
2018-07-07 03:00:00,인천항,53.0,G,250.4,G,21.51,G,21.58,B
2018-07-07 04:00:00,인천항,50.7,G,233.3,G,21.86,G,20.52,B
2018-07-07 05:00:00,인천항,10.9,G,251.4,G,21.77,G,20.72,B
2018-07-07 06:00:00,인천항,21.2,G,89.3,G,21.74,G,21.69,B
2018-07-07 07:00:00,인천항,19.8,G,81.9,G,21.95,G,22.07,B
2018-07-07 08:00:00,인천항,22.9,G,61.7,G,21.63,G,24.23,B
2018-07-07 09:00:00,인천항,24.9,G,31.0,G,21.52,G,24.11,B
2018-07-07 10:00:00,인천항,4.5,G,122.7,G,21.5,G,24.39,B
2018-07-07 11:00:00,인천항,8.9,G,180.8,G,21.45,G,24.36,B
2018-07-07 12:00:00,인천항,26.2,G,241.4,G,21.75,G,23.97,B
2018-07-07 13:00:00,인천항,38.4,G,244.0,G,21.72,G,22.47,B
2018-07-07 14:00:00,인천항,40.5,G,239.3,G,21.46,G,22.06,B
2018-07-07 15:00:00,인천항,48.1,G,247.8,G,22.21,G,22.1,B
2018-07-07 16:00:00,인천항,56.2,G,255.2,G,22.29,G,22.11,B
2018-07-07 17:00:00,인천항,28.5,G,248.0,G,21.98,G,21.74,B
2018-07-07 18:00:00,인천항,9.7,G,203.5,G,21.95,G,22.4,B
2018-07-07 19:00:00,인천항,7.2,G,89.8,G,22.26,G,21.64,B
2018-07-07 20:00:00,인천항,25.6,G,82.8,G,22.42,G,22.03,B
2018-07-07 21:00:00,인천항,29.0,G,69.2,G,22.31,G,22.0,B
2018-07-07 22:00:00,인천항,25.4,G,56.6,G,22.28,G,22.46,B
2018-07-07 23:00:00,인천항,8.6,G,135.6,G,21.93,G,23.36,B
2018-07-08 00:00:00,인천항,10.0,G,177.2,G,21.55,G,23.77,B
2018-07-08 01:00:00,인천항,28.8,G,267.1,G,22.19,G,22.37,B
2018-07-08 02:00:00,인천항,38.4,G,231.5,G,21.76,G,22.95,B
2018-07-08 03:00:00,인천항,46.5,G,240.5,G,21.81,G,21.91,B
2018-07-08 04:00:00,인천항,45.8,G,254.1,G,21.42,G,21.53,B
2018-07-08 05:00:00,인천항,49.0,G,246.4,G,21.68,G,20.85,B
2018-07-08 06:00:00,인천항,13.9,G,231.8,G,21.68,G,22.06,B
2018-07-08 07:00:00,인천항,7.8,G,100.4,G,21.58,G,22.33,B
2018-07-08 08:00:00,인천항,24.9,G,54.8,G,21.52,G,22.11,B
2018-07-08 09:00:00,인천항,10.6,G,32.4,G,21.66,G,22.67,B
2018-07-08 10:00:00,인천항,19.3,G,35.6,G,21.52,G,24.23,B
2018-07-08 11:00:00,인천항,20.7,G,85.3,G,21.51,G,24.33,B
2018-07-08 12:00:00,인천항,17.2,G,113.0,G,21.54,G,24.84,B
2018-07-08 13:00:00,인천항,20.4,G,205.5,G,21.78,G,24.76,B
2018-07-08 14:00:00,인천항,34.8,G,234.9,G,21.53,G,23.88,B
2018-07-08 15:00:00,인천항,47.5,G,240.6,G,21.58,G,23.58,B
2018-07-08 16:00:00,인천항,52.7,G,254.5,G,21.81,G,21.67,B
2018-07-08 17:00:00,인천항,50.6,G,253.1,G,22.06,G,21.18,B
2018-07-08 18:00:00,인천항,38.1,G,241.6,G,22.04,G,21.33,B
2018-07-08 19:00:00,인천항,14.0,G,225.4,G,21.86,G,20.67,B
2018-07-08 20:00:00,인천항,21.0,G,98.1,G,22.36,G,22.4,B
2018-07-08 21:00:00,인천항,27.6,G,83.0,G,22.31,G,23.08,B
2018-07-08 22:00:00,인천항,35.8,G,81.6,G,22.19,G,23.45,B
2018-07-08 23:00:00,인천항,30.2,G,68.0,G,21.76,G,23.42,B
2018-07-09 00:00:00,인천항,14.6,G,99.4,G,21.89,G,23.42,B
2018-07-09 01:00:00,인천항,8.8,G,118.5,G,21.87,G,23.88,B
2018-07-09 02:00:00,인천항,19.5,G,256.7,G,21.9,G,23.61,B
2018-07-09 03:00:00,인천항,34.2,G,248.2,G,21.84,G,23.44,B
2018-07-09 04:00:00,인천항,41.5,G,238.0,G,21.7,G,22.77,B
2018-07-09 05:00:00,인천항,51.4,G,247.5,G,21.39,G,21.34,B
2018-07-09 06:00:00,인천항,52.3,G,253.6,G,21.72,G,20.98,B
2018-07-09 07:00:00,인천항,26.3,G,248.4,G,21.7,G,21.14,B
2018-07-09 08:00:00,인천항,6.1,G,107.4,G,21.44,G,21.99,B
2018-07-09 09:00:00,인천항,21.7,G,69.7,G,21.49,G,22.24,B
2018-07-09 10:00:00,인천항,14.8,G,29.8,G,21.7,G,22.42,B
2018-07-09 11:00:00,인천항,16.4,G,23.7,G,21.6,G,23.85,B
2018-07-09 12:00:00,인천항,29.0,G,102.4,G,21.61,G,22.91,B
2018-07-09 13:00:00,인천항,21.7,G,119.1,G,21.55,G,22.8,B
2018-07-09 14:00:00,인천항,20.5,G,207.1,G,21.37,G,22.65,B
2018-07-09 15:00:00,인천항,39.2,G,232.8,G,21.33,G,23.12,B
2018-07-09 16:00:00,인천항,53.7,G,242.0,G,21.5,G,22.24,B
2018-07-09 17:00:00,인천항,68.4,G,249.1,G,21.36,G,22.62,B
2018-07-09 18:00:00,인천항,60.2,G,250.1,G,21.47,G,22.24,B
2018-07-09 19:00:00,인천항,46.0,G,240.0,G,21.6,G,21.28,B
2018-07-09 20:00:00,인천항,11.4,G,215.9,G,21.57,G,23.26,B
2018-07-09 21:00:00,인천항,21.3,G,62.7,G,21.55,G,23.83,B
2018-07-09 22:00:00,인천항,23.3,G,48.6,G,21.43,G,23.43,B
2018-07-09 23:00:00,인천항,39.9,G,41.6,G,21.33,G,24.2,B
2018-07-10 00:00:00,인천항,25.1,G,69.5,G,21.18,G,23.68,B
2018-07-10 01:00:00,인천항,18.8,G,58.9,G,21.31,G,24.54,B
2018-07-10 02:00:00,인천항,3.9,G,166.6,G,21.31,G,24.52,B
2018-07-10 03:00:00,인천항,20.0,G,203.5,G,21.19,G,23.83,B
2018-07-10 04:00:00,인천항,39.1,G,229.5,G,21.36,G,21.97,B
2018-07-10 05:00:00,인천항,57.2,G,239.9,G,21.25,G,22.03,B
2018-07-10 06:00:00,인천항,70.6,G,251.1,G,21.36,G,20.94,B
2018-07-10 07:00:00,인천항,51.2,G,248.2,G,21.22,G,19.97,B
2018-07-10 08:00:00,인천항,37.2,G,242.1,G,21.48,G,20.05,B
2018-07-10 09:00:00,인천항,2.4,G,214.6,G,21.43,G,21.18,B
2018-07-10 10:00:00,인천항,13.7,G,56.2,G,21.38,G,22.2,B
2018-07-10 11:00:00,인천항,21.1,G,40.1,G,21.49,G,21.91,B
2018-07-10 12:00:00,인천항,34.8,G,55.0,G,21.35,G,21.6,B
2018-07-10 13:00:00,인천항,17.3,G,110.8,G,21.19,G,21.73,B
2018-07-10 14:00:00,인천항,18.0,G,104.9,G,21.29,G,23.86,B
2018-07-10 15:00:00,인천항,20.5,G,164.0,G,21.28,G,23.81,B
2018-07-10 16:00:00,인천항,42.3,G,227.7,G,21.36,G,22.43,B
2018-07-10 17:00:00,인천항,73.1,G,247.9,G,21.27,G,20.73,B
2018-07-10 18:00:00,인천항,77.4,G,246.9,G,21.34,G,21.0,B
2018-07-10 19:00:00,인천항,50.4,G,252.9,G,21.24,G,19.75,B
2018-07-10 20:00:00,인천항,45.2,G,249.7,G,21.47,G,19.64,B
2018-07-10 21:00:00,인천항,2.3,G,172.0,G,21.48,G,22.68,B
2018-07-10 22:00:00,인천항,30.2,G,71.8,G,21.68,G,21.78,B
2018-07-10 23:00:00,인천항,42.7,G,70.2,G,21.67,G,22.23,B
2018-07-11 00:00:00,인천항,39.8,G,75.7,G,21.68,G,22.07,B
2018-07-11 01:00:00,인천항,28.0,G,61.6,G,21.29,G,22.37,B
2018-07-11 02:00:00,인천항,28.3,G,62.0,G,21.24,G,22.08,B
2018-07-11 03:00:00,인천항,16.5,G,116.6,G,21.16,G,23.73,B
2018-07-11 04:00:00,인천항,21.5,G,216.2,G,21.13,G,23.05,B
2018-07-11 05:00:00,인천항,37.7,G,221.2,G,21.19,G,21.62,B
2018-07-11 06:00:00,인천항,57.8,G,242.8,G,21.24,G,21.23,B
2018-07-11 07:00:00,인천항,77.3,G,246.4,G,21.22,G,21.0,B
2018-07-11 08:00:00,인천항,77.5,G,248.9,G,21.49,G,20.94,B
2018-07-11 10:00:00,인천항,11.2,G,60.7,G,21.39,G,23.4,B
2018-07-11 11:00:00,인천항,39.3,G,56.5,G,21.39,G,22.91,B
2018-07-11 12:00:00,인천항,36.2,G,66.1,G,21.6,G,21.99,B
2018-07-11 13:00:00,인천항,38.8,G,37.6,G,21.68,G,23.17,B
2018-07-11 14:00:00,인천항,21.4,G,59.7,G,21.4,G,23.13,B
2018-07-11 15:00:00,인천항,1.4,G,209.5,G,21.21,G,23.71,B
2018-07-11 16:00:00,인천항,23.4,G,224.2,G,21.38,G,23.99,B
2018-07-11 17:00:00,인천항,47.2,G,233.5,G,21.41,G,21.39,B
2018-07-11 18:00:00,인천항,79.5,G,247.3,G,21.47,G,20.42,B
2018-07-11 19:00:00,인천항,75.2,G,246.1,G,21.52,G,20.47,B
2018-07-11 20:00:00,인천항,80.3,G,251.4,G,21.69,G,19.74,B
2018-07-11 21:00:00,인천항,49.1,G,246.0,G,21.82,G,19.92,B
2018-07-11 22:00:00,인천항,4.2,G,200.6,G,21.82,G,21.91,B
2018-07-11 23:00:00,인천항,46.8,G,74.8,G,21.76,G,20.74,B
2018-07-12 00:00:00,인천항,65.6,G,61.6,G,21.6,G,19.58,B
2018-07-12 01:00:00,인천항,54.4,G,62.0,G,21.46,G,20.12,B
2018-07-12 02:00:00,인천항,33.7,G,80.1,G,21.39,G,21.03,B
2018-07-12 03:00:00,인천항,27.3,G,68.5,G,21.31,G,22.8,B
2018-07-12 04:00:00,인천항,11.5,G,117.2,G,21.1,G,24.2,B
2018-07-12 05:00:00,인천항,35.1,G,227.5,G,21.1,G,22.81,B
2018-07-12 06:00:00,인천항,59.0,G,247.3,G,21.21,G,21.07,B
2018-07-12 07:00:00,인천항,71.2,G,244.6,G,21.18,G,20.46,B
2018-07-12 08:00:00,인천항,84.5,G,252.0,G,21.56,G,20.54,B
2018-07-12 09:00:00,인천항,77.6,G,245.3,G,21.73,G,19.77,B
2018-07-12 10:00:00,인천항,37.9,G,253.1,G,21.81,G,19.36,B
2018-07-12 11:00:00,인천항,4.4,G,129.1,G,21.85,G,21.02,B
2018-07-12 12:00:00,인천항,43.9,G,67.6,G,21.82,G,20.55,B
2018-07-12 13:00:00,인천항,50.8,G,52.6,G,21.78,G,20.84,B
2018-07-12 14:00:00,인천항,45.1,G,53.3,G,21.53,G,20.84,B
2018-07-12 15:00:00,인천항,26.6,G,53.7,G,21.47,G,22.21,B
2018-07-12 16:00:00,인천항,5.3,G,295.1,G,21.23,G,22.86,B
2018-07-12 17:00:00,인천항,29.3,G,232.9,G,21.22,G,23.85,B
2018-07-12 18:00:00,인천항,54.2,G,228.5,G,21.32,G,23.15,B
2018-07-12 19:00:00,인천항,82.9,G,237.7,G,21.65,G,22.17,B
2018-07-12 20:00:00,인천항,71.1,G,239.6,G,21.7,G,22.48,B
2018-07-12 21:00:00,인천항,76.2,G,242.1,G,21.97,G,21.74,B
2018-07-12 22:00:00,인천항,38.5,G,241.3,G,22.1,G,21.2,B
2018-07-12 23:00:00,인천항,14.7,G,86.7,G,22.09,G,21.93,B
2018-07-13 00:00:00,인천항,62.5,G,74.4,G,21.97,G,20.33,B
2018-07-13 01:00:00,인천항,68.0,G,65.1,G,21.87,G,19.73,B
2018-07-13 02:00:00,인천항,57.7,G,65.0,G,21.57,G,19.89,B
2018-07-13 03:00:00,인천항,31.6,G,66.0,G,21.48,G,22.79,B
2018-07-13 04:00:00,인천항,23.2,G,74.6,G,21.29,G,23.24,B
